0	1	1	2	3	4	4	7	8	9	9	9	9	9	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	2	4	5	5	7	8	10	10	11	12	12	12
0	1	1	1	2	3	3	3	3	3	3	3	3	3	3
0	0	2	2	4	5	6	6	6	6	7	7	7	7	7
1	1	2	6	7	7	10	12	13	14	16	17	18	19	20
0	0	0	0	0	1	2	2	2	2	4	4	4	4	4
0	0	0	0	2	4	6	9	10	11	11	13	13	14	14
0	1	1	7	9	14	17	20	20	21	22	23	24	24	26
0	1	3	5	7	9	11	12	12	12	12	12	13	13	13
0	0	1	4	6	7	8	10	10	10	10	10	11	11	12
0	1	2	4	4	5	6	6	6	6	6	7	8	8	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	2	4	4	4	4	4	4	5	5	6
0	0	0	0	1	1	1	1	1	2	2	2	2	2	2
0	0	0	3	5	7	9	9	10	11	11	12	12	13	14
0	0	0	1	1	1	1	2	2	2	2	2	2	2	2
0	1	1	1	2	2	2	2	2	2	2	2	2	2	2
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
0	0	1	1	1	2	2	2	2	2	2	2	2	2	2
0	1	1	2	2	2	4	5	5	5	6	6	6	6	6
0	0	1	3	6	8	9	11	11	14	17	17	17	19	20
1	1	1	2	4	4	4	5	8	8	9	12	12	12	13
0	0	1	1	1	1	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	2	2	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	2	2	2	2	2	3	3	3	3	3	3	3
0	0	0	1	1	1	3	3	3	3	3	3	3	4	4
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	1	4	5	5	5	5	5	5	5	5	5	5
0	2	2	4	4	4	4	5	5	5	5	6	6	6	6
0	0	0	0	2	2	3	3	4	4	4	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	1	2	2	2	2	2	2	2	2	2	2	2	2
0	1	3	4	8	8	9	9	9	10	10	10	10	10	10
0	0	0	0	0	1	1	2	2	2	2	2	2	3	3
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	1	1	1	1	2
0	0	0	0	1	1	1	1	2	2	3	3	3	3	3
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	1	3	3	3	3	3	3	3	4	4	4
0	0	0	0	0	1	2	2	2	2	2	2	2	2	2
0	0	0	1	1	2	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	4	4	4	5	5	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	2	4	8	9	12	15	17	18	21	22	29
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	1	1	4	4	4	4	4	4	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	3	3	3	3	3	3	3
0	0	0	0	0	0	0	1	1	1	1	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	3	3	6	6	8	8	8	9	10	11	11	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	1	1	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	0	0	0	0	0	1	1	2	2	2	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	1	2	2	2	3	4	4	4	5
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	2	3	3	3	3	3	4	4	4	4	4
0	0	0	0	1	1	3	4	4	5	5	7	8	8	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	0	0	0	0	1	2	2	4	4	4	4	4	4	4
0	0	0	0	0	1	2	2	4	5	5	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	1	1	1	2	2	3	3	3	3	3	3	3
0	0	0	0	0	1	1	1	2	2	2	3	4	4	4
0	0	0	0	0	0	0	0	0	0	0	1	2	2	2
0	0	0	1	1	1	1	1	2	2	2	2	2	2	2
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	1	1	2	2	2	2	2	2	2
0	0	1	1	1	1	1	2	2	2	2	2	2	2	2
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	1	3	3	3	3	3	3
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	5	8	12	14	16	17	21	24	24	25	28
0	0	0	0	2	3	4	6	7	7	9	9	9	9	9
0	0	0	0	0	3	4	5	5	6	6	6	6	7	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	2	2	2	2	2	2	2	2	2	2	2
0	0	0	1	1	2	2	2	2	2	2	3	3	3	3
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	2	4	6	8	10	12	13	14	14	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	2	2	2	2	2	2
0	0	0	0	0	1	2	2	2	2	3	3	3	3	3
0	0	0	0	0	2	2	2	2	2	3	4	5	5	5
0	0	1	2	3	3	3	4	6	6	6	6	6	6	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	1	1	2	2	2	3	3	3	3	3	3	4
0	0	0	1	1	1	1	1	2	2	2	3	3	3	3
0	0	0	0	0	1	1	1	1	1	1	1	2	2	2
0	0	0	0	0	0	1	1	1	1	2	3	3	3	3
0	0	0	0	1	1	1	1	2	2	2	2	2	2	2
0	0	0	1	1	2	2	2	3	4	4	4	5	5	5
0	0	0	0	0	0	0	0	0	1	1	1	2	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	3	4	4	4	5	8	8	8
0	0	1	1	2	2	4	4	4	4	5	6	7	7	7
0	0	1	1	1	3	4	4	4	4	4	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	4	4	5	5	6	7	7	8	8	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	0	0	0	2	2	2	3	3	4	4	4	4	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	2	2	2	3	4	4	4	4	4
0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
0	0	1	4	5	5	8	8	11	15	17	23	28	32	35
0	0	0	0	1	2	2	2	2	2	2	6	6	7	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	1	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	4	5	6	7	9	11	12	12	14	15	16	16
0	1	2	2	2	2	2	2	2	2	2	2	2	2	2
0	1	1	2	2	2	2	2	2	2	3	3	3	3	3
0	0	0	1	3	3	5	5	6	9	13	14	16	17	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	2	2	3	3	4	4	4	4	4
0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	2	4	4	5	5	6	7	7	7	8	9	9	9
0	0	1	1	1	1	2	3	3	4	5	5	5	5	5
0	1	2	3	4	5	5	6	6	6	7	7	7	7	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	3	3	6	6	10	16	18	23	28	32	37
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	2	3	3	3	4	4	4	4
0	0	1	1	1	1	1	1	2	2	2	2	2	2	2
0	0	0	1	1	1	1	1	3	3	3	3	5	5	5
0	0	1	1	2	2	2	2	2	2	2	2	2	2	2
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	2	2	2	2	2	2	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	2	2	2	3	3	4	4	4	4	4	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	1	1	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	2	3	5	8	8	8	8	8	9	9
0	0	1	1	2	2	2	2	3	3	3	3	3	3	3
1	1	1	2	2	3	4	4	4	4	4	4	4	4	4
1	1	1	1	1	1	2	2	2	2	2	2	3	3	3
1	1	4	8	9	11	11	15	16	16	16	17	17	17	18
1	1	1	2	2	2	2	3	3	3	3	3	3	3	3
1	1	2	2	3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	2	2	2	2	2	2
0	4	5	5	5	5	5	5	6	9	9	9	10	10	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	2	2	2	2	2	2	2
0	0	0	1	2	2	2	2	2	2	2	3	3	3	3
0	0	1	3	3	3	3	3	3	3	4	4	4	4	4
0	0	1	6	8	11	14	20	25	32	35	40	45	48	53
0	0	2	3	6	9	12	14	15	15	15	15	15	15	17
0	0	0	0	1	3	4	5	7	7	7	8	8	8	8
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	1	1	4	6	9	10	13	14	15	15	15	15	15
0	1	1	3	4	10	12	14	14	15	19	19	20	23	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	2	2	2	2	2	2
0	0	1	3	4	6	6	9	10	11	12	12	12	12	14
0	11	17	23	27	30	34	39	40	41	44	46	48	49	49
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	2	2	3	8	11	13	13	13	13	13	14	15	15
0	0	1	3	5	7	9	10	13	15	15	17	17	17	17
0	0	0	3	6	10	12	12	15	16	18	18	20	20	22
0	0	0	1	1	2	4	4	4	4	4	4	4	4	4
0	0	1	3	5	5	5	6	6	6	6	6	6	6	6
0	0	0	1	3	4	5	5	5	5	5	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	2	2	2	2	2	2	3	3	3	3	3
0	2	2	4	6	7	8	8	9	9	10	10	10	11	11
0	0	1	2	3	4	4	5	5	5	5	5	5	6	6
0	1	2	4	4	4	4	4	4	4	4	4	4	5	5
0	0	1	2	3	3	3	3	3	3	4	4	8	9	10
0	0	0	1	2	2	2	3	3	3	3	3	3	3	3
0	0	0	0	0	0	1	2	2	2	2	2	2	2	2
0	0	2	4	6	7	7	8	9	10	11	11	11	11	11
0	2	2	2	3	3	3	4	7	7	7	7	7	7	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	2	2	2	2	2	2	2	2	2
0	0	0	0	1	4	5	7	7	9	9	9	9	9	9
0	0	0	0	0	0	0	0	1	1	1	1	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	2	2	2	2	2	2	2	2	2	2	2
0	0	1	1	3	3	5	5	5	5	5	6	7	7	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	2	2	2	2	2	2	2	2	2	3	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	5	7	9	13	14	15	17	19	21	21	21	21	22	23
0	1	4	5	11	12	14	15	18	21	21	23	24	26	27
0	1	5	6	10	12	13	15	16	17	18	20	20	21	21
0	1	2	5	6	6	8	10	12	12	12	12	13	13	13
0	0	2	3	3	3	3	3	3	3	3	4	4	4	4
0	1	2	3	3	4	4	5	5	5	6	6	6	7	7
0	2	4	5	8	8	8	11	14	16	17	18	18	19	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	5	10	13	15	16	17	18	18	19	20	20	20
0	1	2	5	8	12	12	14	14	14	15	15	15	16	16
0	0	1	6	11	14	15	17	17	19	19	19	20	20	20
0	0	0	1	2	3	3	3	4	4	4	5	5	5	7
0	3	4	4	6	7	7	8	10	13	16	16	18	18	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	3	3	3	3	3	3	3	3	3	3	3
0	0	0	2	3	4	4	5	6	6	7	7	8	9	10
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	1	2	2	2	3	3	3	3	3	3	3	3	3
0	0	1	3	5	5	6	10	13	16	19	23	28	32	34
0	3	5	6	8	8	10	11	11	12	12	13	13	13	13
0	0	0	0	1	2	2	2	2	2	2	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	2	2	2	3	3	4	5	5	5
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	2	3	3	3	4	4	4	4	4	4	4	4	4
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
1	2	3	4	6	10	10	11	11	13	17	17	20	20	20
0	1	3	5	7	7	7	7	7	7	7	7	7	7	7
0	0	0	2	2	2	4	4	4	4	4	5	5	5	5
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	3	5	7	10	11	14	15	15	18	20	21	22	23
0	0	1	2	3	3	3	3	3	3	3	3	3	3	3
0	0	1	1	2	2	2	4	4	5	5	6	7	8	9
1	1	2	2	3	3	5	7	8	9	9	10	11	12	12
1	1	5	6	7	8	9	11	12	14	14	14	14	14	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	2	2	2	2	2	3
0	0	0	0	0	0	0	0	0	1	1	1	1	1	2
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	2	2	2	3	3	3	3	3	3	3	3
1	1	4	4	4	4	5	5	5	5	5	5	5	5	5
0	0	0	1	1	3	3	3	3	4	7	7	8	8	8
0	0	0	0	0	1	1	1	1	1	1	1	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	2	2	2	2	2	2	2	2	2	2	2	2
0	0	1	2	4	6	6	8	11	11	11	11	11	11	12
0	1	2	3	4	8	8	10	10	10	11	13	13	13	13
0	0	2	6	6	9	10	10	10	10	13	13	13	13	13
0	0	1	3	5	6	8	9	12	14	16	17	21	21	22
0	0	1	2	4	4	4	4	6	6	7	7	7	7	7
0	0	6	7	10	12	15	15	17	20	24	26	28	35	36
0	0	5	5	12	15	19	22	26	31	37	38	43	48	49
0	1	7	8	10	13	15	17	17	18	19	20	22	23	24
0	0	0	1	1	1	2	3	3	3	3	3	4	4	4
0	0	1	2	2	2	2	2	2	2	2	2	2	2	2
0	0	0	2	2	4	5	5	5	5	5	5	6	6	6
0	1	1	2	5	7	9	11	11	11	12	14	14	16	17
0	0	0	2	2	2	2	2	2	2	2	2	2	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	3	3	4	4	4	4	4	4	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	3	3	3	3	3	3	3	3	4	4	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	1	1	1	1	1	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
